event_id,user_id,event_time,event_name,order_value
E0689,U0129,2025-03-20,purchase,68.23
E0690,U0129,2025-03-13,login,
E0691,U0129,2025-01-07,browse,
E0692,U0129,2025-03-04,purchase,97.65
E0693,U0129,2025-04-21,login,
E0694,U0129,2025-03-18,feature_used,
E0695,U0130,2025-01-08,login,
E0696,U0130,2025-03-10,purchase,105.13
E0697,U0130,2025-03-31,browse,
E0698,U0130,2025-03-21,purchase,29.28
E0699,U0130,2025-02-05,browse,
E0700,U0130,2025-01-28,purchase,10.9
E0701,U0130,2025-04-28,login,
E0702,U0131,2025-01-15,purchase,29.87
E0703,U0131,2025-04-10,login,
E0704,U0131,2025-02-16,login,
E0705,U0131,2025-02-15,purchase,109.74
E0706,U0131,2025-02-21,login,
E0707,U0131,2025-03-20,feature_used,
E0708,U0132,2025-01-02,browse,
E0709,U0132,2025-01-22,browse,
E0710,U0132,2025-04-06,login,
E0711,U0132,2025-01-16,purchase,85.17
E0712,U0132,2025-01-18,login,
E0713,U0132,2025-03-10,purchase,78.77
E0714,U0132,2025-04-05,feature_used,
E0715,U0133,2025-02-21,purchase,79.53
E0716,U0133,2025-04-21,purchase,95.91
E0717,U0133,2025-02-05,login,
E0718,U0133,2025-03-14,browse,
E0719,U0133,2025-04-13,browse,
E0720,U0133,2025-04-25,login,
E0721,U0133,2025-04-13,feature_used,
E0722,U0134,2025-02-06,browse,
E0723,U0134,2025-01-22,login,
E0724,U0134,2025-02-27,browse,
E0725,U0134,2025-03-09,login,
E0726,U0134,2025-04-03,browse,
E0727,U0135,2025-01-19,login,
E0728,U0135,2025-04-16,login,
E0729,U0135,2025-04-04,purchase,38.29
E0730,U0135,2025-01-31,login,
E0731,U0135,2025-02-04,browse,
E0732,U0135,2025-02-26,purchase,52.29
E0733,U0136,2025-03-29,purchase,112.46
E0734,U0136,2025-01-17,purchase,37.08
E0735,U0136,2025-04-06,purchase,68.96
E0736,U0136,2025-01-16,purchase,6.86
E0737,U0136,2025-01-16,browse,
E0738,U0136,2025-02-15,purchase,59.16
E0739,U0137,2025-02-16,browse,
E0740,U0137,2025-04-02,purchase,34.1
E0741,U0137,2025-02-22,purchase,19.48
E0742,U0138,2025-03-16,browse,
E0743,U0138,2025-04-19,purchase,73.34
E0744,U0138,2025-03-08,browse,
E0745,U0138,2025-01-12,login,
E0746,U0138,2025-03-08,browse,
E0747,U0139,2025-02-07,browse,
E0748,U0139,2025-01-28,login,
E0749,U0139,2025-01-25,login,
E0750,U0139,2025-04-06,login,
E0751,U0139,2025-01-10,browse,
E0752,U0139,2025-03-01,browse,
E0753,U0139,2025-04-05,feature_used,
E0754,U0140,2025-01-22,browse,
E0755,U0140,2025-02-26,browse,
E0756,U0140,2025-03-25,login,
E0757,U0140,2025-04-24,browse,
E0758,U0140,2025-04-17,login,
E0759,U0140,2025-01-27,browse,
E0760,U0140,2025-02-10,login,
E0761,U0141,2025-04-08,purchase,77.61
E0762,U0141,2025-02-17,login,
E0763,U0141,2025-01-20,purchase,68.04
E0764,U0141,2025-04-10,feature_used,
E0765,U0142,2025-01-31,login,
E0766,U0142,2025-02-26,purchase,107.39
E0767,U0142,2025-03-19,login,
E0768,U0142,2025-03-07,purchase,62.53
E0769,U0142,2025-03-28,feature_used,
E0770,U0143,2025-01-18,browse,
E0771,U0143,2025-03-29,login,
E0772,U0143,2025-01-14,browse,
E0773,U0143,2025-02-03,browse,
E0774,U0143,2025-02-27,purchase,85.25
E0775,U0143,2025-03-17,login,
E0776,U0143,2025-01-22,login,
E0777,U0144,2025-01-18,purchase,14.39
E0778,U0144,2025-02-07,login,
E0779,U0144,2025-03-08,login,
E0780,U0144,2025-01-23,purchase,73.25
E0781,U0144,2025-04-06,purchase,9.88
E0782,U0144,2025-04-19,login,
E0783,U0145,2025-03-12,browse,
E0784,U0145,2025-02-15,purchase,62.38
E0785,U0145,2025-02-01,login,
E0786,U0145,2025-01-15,login,
E0787,U0145,2025-02-13,purchase,51.23
E0788,U0145,2025-01-17,purchase,39.36
E0789,U0145,2025-02-10,purchase,5.0
E0790,U0146,2025-04-02,browse,
E0791,U0146,2025-03-24,browse,
E0792,U0146,2025-04-20,purchase,98.76
E0793,U0147,2025-02-04,purchase,48.7
E0794,U0147,2025-01-05,login,
E0795,U0147,2025-03-14,login,
E0796,U0147,2025-01-29,purchase,32.63
E0797,U0147,2025-03-11,purchase,60.21
E0798,U0147,2025-01-25,purchase,14.32
E0799,U0148,2025-01-29,browse,
E0800,U0148,2025-02-23,purchase,98.43
E0801,U0148,2025-03-31,browse,
E0802,U0148,2025-01-16,login,
E0803,U0148,2025-04-09,purchase,41.6
E0804,U0149,2025-03-11,purchase,89.93
E0805,U0149,2025-01-08,login,
E0806,U0149,2025-01-29,purchase,18.75
E0807,U0149,2025-04-22,login,
E0808,U0149,2025-02-20,login,
E0809,U0149,2025-02-02,purchase,105.38
E0810,U0150,2025-02-14,login,
E0811,U0150,2025-02-12,browse,
E0812,U0150,2025-01-13,purchase,75.97
E0813,U0150,2025-01-13,browse,
E0814,U0150,2025-03-01,purchase,27.57
E0815,U0150,2025-03-24,feature_used,
E0816,U0151,2025-04-22,purchase,36.95
E0817,U0151,2025-04-25,login,
E0818,U0151,2025-01-26,purchase,100.73
E0819,U0151,2025-01-23,purchase,72.34
E0820,U0152,2025-01-26,browse,
E0821,U0152,2025-02-11,purchase,36.26
E0822,U0152,2025-01-27,browse,
E0823,U0152,2025-01-11,browse,
E0824,U0152,2025-02-07,browse,
E0825,U0153,2025-03-06,browse,
E0826,U0153,2025-04-09,purchase,46.95
E0827,U0153,2025-04-14,purchase,109.39
E0828,U0153,2025-03-13,login,
E0829,U0153,2025-02-28,browse,
E0830,U0153,2025-02-21,browse,
E0831,U0154,2025-02-20,login,
E0832,U0154,2025-04-27,login,
E0833,U0154,2025-02-06,login,
E0834,U0154,2025-02-15,login,
E0835,U0154,2025-02-22,browse,
E0836,U0154,2025-04-03,feature_used,
E0837,U0155,2025-03-16,browse,
E0838,U0155,2025-04-06,login,
E0839,U0155,2025-02-18,purchase,95.85
E0840,U0155,2025-01-07,browse,
E0841,U0155,2025-04-20,purchase,116.47
E0842,U0155,2025-01-11,browse,
E0843,U0156,2025-03-24,login,
E0844,U0156,2025-04-07,purchase,56.95
E0845,U0156,2025-02-05,browse,
E0846,U0156,2025-01-14,login,
E0847,U0156,2025-03-19,login,
E0848,U0156,2025-02-04,purchase,56.99
E0849,U0156,2025-01-30,login,
E0850,U0157,2025-02-16,browse,
E0851,U0157,2025-02-22,browse,
E0852,U0157,2025-03-05,purchase,52.72
E0853,U0157,2025-04-28,purchase,79.61
E0854,U0158,2025-03-15,purchase,65.4
E0855,U0158,2025-01-10,browse,
E0856,U0158,2025-02-26,browse,
E0857,U0159,2025-01-01,browse,
E0858,U0159,2025-04-18,login,
E0859,U0159,2025-02-22,purchase,85.29
E0860,U0159,2025-03-21,feature_used,
E0861,U0160,2025-03-14,login,
E0862,U0160,2025-03-02,purchase,38.98
E0863,U0160,2025-02-04,purchase,83.02
E0864,U0160,2025-01-08,browse,
E0865,U0160,2025-04-11,feature_used,
E0866,U0161,2025-01-29,login,
E0867,U0161,2025-01-16,login,
E0868,U0161,2025-04-09,purchase,113.05
E0869,U0161,2025-02-16,browse,
E0870,U0161,2025-02-28,purchase,62.79
E0871,U0161,2025-01-31,browse,
E0872,U0161,2025-03-25,feature_used,
E0873,U0162,2025-04-18,browse,
E0874,U0162,2025-01-12,browse,
E0875,U0162,2025-04-04,login,
E0876,U0162,2025-02-05,purchase,113.2
E0877,U0162,2025-04-09,feature_used,
E0878,U0163,2025-03-28,browse,
E0879,U0163,2025-03-31,browse,
E0880,U0163,2025-04-19,purchase,64.37
E0881,U0163,2025-01-06,purchase,119.5
E0882,U0163,2025-03-24,feature_used,
E0883,U0164,2025-03-15,browse,
E0884,U0164,2025-04-11,browse,
E0885,U0164,2025-01-12,purchase,44.31
E0886,U0165,2025-04-29,purchase,75.19
E0887,U0165,2025-01-29,purchase,48.81
E0888,U0165,2025-02-02,browse,
E0889,U0165,2025-04-17,browse,
E0890,U0165,2025-03-03,purchase,26.77
E0891,U0165,2025-04-27,browse,
E0892,U0165,2025-03-19,feature_used,
E0893,U0166,2025-02-02,browse,
E0894,U0166,2025-04-18,purchase,100.03
E0895,U0166,2025-02-28,browse,
E0896,U0166,2025-04-05,login,
E0897,U0167,2025-02-13,purchase,73.83
E0898,U0167,2025-01-06,purchase,33.45
E0899,U0167,2025-02-11,purchase,67.23
E0900,U0167,2025-01-25,purchase,76.95
E0901,U0168,2025-01-22,purchase,31.08
E0902,U0168,2025-02-01,purchase,47.99
E0903,U0168,2025-03-10,purchase,55.81
E0904,U0168,2025-03-28,purchase,21.44
E0905,U0168,2025-03-10,browse,
E0906,U0168,2025-02-11,login,
E0907,U0168,2025-02-22,purchase,73.77
E0908,U0168,2025-03-20,feature_used,
E0909,U0169,2025-04-03,purchase,63.16
E0910,U0169,2025-01-19,login,
E0911,U0169,2025-03-08,purchase,13.18
E0912,U0169,2025-01-08,purchase,64.85
E0913,U0169,2025-01-08,purchase,105.97
E0914,U0169,2025-04-29,browse,
E0915,U0169,2025-03-25,login,
E0916,U0169,2025-03-21,feature_used,
E0917,U0170,2025-02-10,login,
E0918,U0170,2025-01-22,login,
E0919,U0170,2025-01-24,browse,
E0920,U0170,2025-04-23,purchase,72.76
E0921,U0171,2025-03-30,login,
E0922,U0171,2025-02-19,login,
E0923,U0171,2025-01-12,browse,
E0924,U0172,2025-02-05,browse,
E0925,U0172,2025-01-23,purchase,88.81
E0926,U0172,2025-02-12,login,
E0927,U0172,2025-03-27,feature_used,
E0928,U0173,2025-03-19,purchase,82.1
E0929,U0173,2025-01-28,purchase,43.08
E0930,U0173,2025-01-18,purchase,52.57
E0931,U0173,2025-02-28,login,
E0932,U0173,2025-03-01,browse,
E0933,U0174,2025-01-26,purchase,50.21
E0934,U0174,2025-01-08,login,
E0935,U0174,2025-01-06,login,
E0936,U0174,2025-03-21,login,
E0937,U0174,2025-01-24,browse,
E0938,U0175,2025-03-07,browse,
E0939,U0175,2025-03-15,purchase,111.08
E0940,U0175,2025-04-29,purchase,55.26
E0941,U0175,2025-02-14,purchase,45.24
E0942,U0176,2025-04-13,browse,
E0943,U0176,2025-02-22,login,
E0944,U0176,2025-01-26,login,
E0945,U0176,2025-04-20,login,
E0946,U0176,2025-01-14,purchase,90.06
E0947,U0177,2025-03-23,purchase,47.79
E0948,U0177,2025-03-17,purchase,12.82
E0949,U0177,2025-02-24,browse,
E0950,U0177,2025-04-02,login,
E0951,U0177,2025-04-02,login,
E0952,U0178,2025-04-09,login,
E0953,U0178,2025-02-09,browse,
E0954,U0178,2025-03-21,purchase,70.38
E0955,U0178,2025-02-07,browse,
E0956,U0178,2025-03-30,feature_used,
E0957,U0179,2025-03-01,purchase,114.17
E0958,U0179,2025-02-14,login,
E0959,U0179,2025-02-15,browse,
E0960,U0179,2025-03-13,login,
E0961,U0179,2025-04-18,login,
E0962,U0180,2025-03-05,browse,
E0963,U0180,2025-03-28,login,
E0964,U0180,2025-02-12,purchase,45.23
E0965,U0180,2025-04-17,purchase,23.57
E0966,U0180,2025-01-23,login,
E0967,U0180,2025-04-10,feature_used,
E0968,U0181,2025-02-13,browse,
E0969,U0181,2025-03-23,purchase,94.72
E0970,U0181,2025-03-29,purchase,35.03
E0971,U0181,2025-04-25,login,
E0972,U0181,2025-02-16,login,
E0973,U0181,2025-02-09,login,
E0974,U0181,2025-02-20,login,
E0975,U0182,2025-02-09,login,
E0976,U0182,2025-04-22,purchase,41.49
E0977,U0182,2025-02-14,browse,
E0978,U0182,2025-03-18,login,
E0979,U0182,2025-04-11,feature_used,
E0980,U0183,2025-03-07,browse,
E0981,U0183,2025-01-25,login,
E0982,U0183,2025-02-27,browse,
E0983,U0184,2025-02-07,purchase,25.06
E0984,U0184,2025-01-06,purchase,12.0
E0985,U0184,2025-02-14,purchase,76.95
E0986,U0184,2025-03-16,login,
E0987,U0184,2025-01-14,login,
E0988,U0184,2025-03-07,login,
E0989,U0184,2025-02-09,purchase,108.11
E0990,U0184,2025-03-27,feature_used,
E0991,U0185,2025-04-17,browse,
E0992,U0185,2025-04-08,login,
E0993,U0185,2025-03-30,purchase,97.97
E0994,U0186,2025-03-14,browse,
E0995,U0186,2025-01-01,purchase,49.24
E0996,U0186,2025-02-11,login,
E0997,U0186,2025-01-19,login,
E0998,U0186,2025-04-07,login,
E0999,U0187,2025-03-11,purchase,15.1
E1000,U0187,2025-04-06,browse,
E1001,U0187,2025-04-15,browse,
E1002,U0187,2025-02-17,browse,
E1003,U0188,2025-03-01,purchase,6.59
E1004,U0188,2025-03-29,purchase,104.3
E1005,U0188,2025-04-26,login,
E1006,U0188,2025-03-14,login,
E1007,U0188,2025-03-31,feature_used,
E1008,U0189,2025-02-21,purchase,81.25
E1009,U0189,2025-03-10,browse,
E1010,U0189,2025-04-29,login,
E1011,U0189,2025-01-05,login,
E1012,U0189,2025-01-20,browse,
E1013,U0190,2025-04-05,login,
E1014,U0190,2025-04-15,browse,
E1015,U0190,2025-01-08,login,
E1016,U0190,2025-03-08,purchase,30.37
E1017,U0190,2025-04-22,login,
E1018,U0190,2025-03-04,browse,
E1019,U0190,2025-04-20,login,
E1020,U0190,2025-03-27,feature_used,
E1021,U0191,2025-02-06,browse,
E1022,U0191,2025-03-15,browse,
E1023,U0191,2025-04-30,purchase,76.34
E1024,U0191,2025-03-14,purchase,14.63
E1025,U0191,2025-02-21,login,
E1026,U0191,2025-03-12,browse,
E1027,U0191,2025-03-19,feature_used,
E1028,U0192,2025-01-31,purchase,20.03
E1029,U0192,2025-02-19,browse,
E1030,U0192,2025-01-20,login,
E1031,U0193,2025-04-16,browse,
E1032,U0193,2025-04-29,purchase,79.2
E1033,U0193,2025-03-11,login,
E1034,U0193,2025-03-08,purchase,50.8
E1035,U0193,2025-02-27,purchase,65.19
E1036,U0193,2025-04-09,browse,
E1037,U0194,2025-03-09,purchase,93.0
E1038,U0194,2025-01-15,browse,
E1039,U0194,2025-03-30,login,
E1040,U0195,2025-01-07,purchase,35.75
E1041,U0195,2025-01-30,purchase,33.58
E1042,U0195,2025-03-24,purchase,105.68
E1043,U0195,2025-02-18,purchase,111.51
E1044,U0195,2025-03-30,purchase,103.58
E1045,U0195,2025-01-16,browse,
E1046,U0195,2025-03-20,feature_used,
E1047,U0196,2025-03-28,purchase,62.57
E1048,U0196,2025-01-06,purchase,63.72
E1049,U0196,2025-01-29,purchase,40.2
E1050,U0196,2025-01-25,purchase,25.37
E1051,U0196,2025-04-02,feature_used,
E1052,U0197,2025-02-17,purchase,91.46
E1053,U0197,2025-01-21,purchase,113.76
E1054,U0197,2025-02-23,browse,
E1055,U0197,2025-02-25,purchase,97.37
E1056,U0198,2025-03-04,browse,
E1057,U0198,2025-03-13,login,
E1058,U0198,2025-02-25,purchase,87.51
E1059,U0198,2025-04-28,purchase,30.04
E1060,U0198,2025-03-09,purchase,49.09
E1061,U0198,2025-02-04,login,
E1062,U0198,2025-01-03,purchase,101.19
E1063,U0199,2025-03-04,purchase,74.5
E1064,U0199,2025-04-10,purchase,96.2
E1065,U0199,2025-02-06,purchase,86.58
E1066,U0199,2025-04-15,browse,
E1067,U0200,2025-03-02,browse,
E1068,U0200,2025-01-31,browse,
E1069,U0200,2025-04-05,browse,
E1070,U0200,2025-01-17,browse,
E1071,U0200,2025-01-24,browse,
E1072,U0200,2025-04-26,purchase,13.16
E1073,U0200,2025-01-23,purchase,83.1
E1074,U0201,2025-03-03,login,
E1075,U0201,2025-02-16,browse,
E1076,U0201,2025-03-18,login,
E1077,U0201,2025-04-15,login,
E1078,U0201,2025-04-08,login,
E1079,U0201,2025-03-29,feature_used,
E1080,U0202,2025-03-19,login,
E1081,U0202,2025-04-03,purchase,63.13
E1082,U0202,2025-04-08,login,
E1083,U0202,2025-03-23,login,
E1084,U0202,2025-04-28,browse,
E1085,U0202,2025-03-12,browse,
E1086,U0203,2025-03-22,browse,
E1087,U0203,2025-04-11,login,
E1088,U0203,2025-03-19,login,
E1089,U0203,2025-03-30,login,
E1090,U0204,2025-04-11,login,
E1091,U0204,2025-01-16,browse,
E1092,U0204,2025-02-19,purchase,91.49
E1093,U0204,2025-04-23,login,
E1094,U0204,2025-02-12,purchase,41.9
E1095,U0205,2025-03-10,purchase,11.29
E1096,U0205,2025-03-10,login,
E1097,U0205,2025-01-20,login,
E1098,U0206,2025-01-09,browse,
E1099,U0206,2025-04-17,browse,
E1100,U0206,2025-04-10,browse,
E1101,U0206,2025-03-27,purchase,91.58
E1102,U0207,2025-01-18,purchase,54.51
E1103,U0207,2025-03-12,login,
E1104,U0207,2025-03-06,browse,
E1105,U0207,2025-04-10,feature_used,
E1106,U0208,2025-01-28,purchase,9.09
E1107,U0208,2025-04-16,browse,
E1108,U0208,2025-04-15,browse,
E1109,U0208,2025-04-06,feature_used,
E1110,U0209,2025-04-16,login,
E1111,U0209,2025-03-29,browse,
E1112,U0209,2025-02-25,browse,
E1113,U0209,2025-04-23,login,
E1114,U0210,2025-02-08,browse,
E1115,U0210,2025-03-02,purchase,82.23
E1116,U0210,2025-02-11,browse,
E1117,U0210,2025-03-22,browse,
E1118,U0210,2025-03-20,browse,
E1119,U0211,2025-03-12,browse,
E1120,U0211,2025-04-30,browse,
E1121,U0211,2025-01-18,browse,
E1122,U0211,2025-04-16,login,
E1123,U0211,2025-01-07,browse,
E1124,U0211,2025-04-01,feature_used,
E1125,U0212,2025-01-29,purchase,42.48
E1126,U0212,2025-01-21,browse,
E1127,U0212,2025-03-31,purchase,19.02
E1128,U0212,2025-03-19,browse,
E1129,U0212,2025-01-09,purchase,5.07
E1130,U0212,2025-03-31,feature_used,
E1131,U0213,2025-01-24,purchase,54.24
E1132,U0213,2025-02-16,login,
E1133,U0213,2025-03-12,purchase,30.75
E1134,U0213,2025-04-12,feature_used,
E1135,U0214,2025-03-25,browse,
E1136,U0214,2025-01-29,login,
E1137,U0214,2025-04-25,purchase,44.02
E1138,U0214,2025-02-10,browse,
E1139,U0214,2025-02-11,purchase,119.29
E1140,U0214,2025-04-06,feature_used,
E1141,U0215,2025-03-20,browse,
E1142,U0215,2025-04-20,purchase,78.01
E1143,U0215,2025-02-25,purchase,42.52
E1144,U0215,2025-04-01,feature_used,
E1145,U0216,2025-01-01,purchase,59.8
E1146,U0216,2025-02-21,login,
E1147,U0216,2025-03-26,login,
E1148,U0216,2025-04-03,purchase,103.2
E1149,U0216,2025-03-11,browse,
E1150,U0216,2025-02-06,login,
E1151,U0216,2025-03-06,browse,
E1152,U0217,2025-02-28,login,
E1153,U0217,2025-01-23,purchase,62.93
E1154,U0217,2025-01-07,browse,
E1155,U0217,2025-03-18,feature_used,
E1156,U0218,2025-01-02,browse,
E1157,U0218,2025-01-10,browse,
E1158,U0218,2025-02-19,login,
E1159,U0218,2025-03-22,login,
E1160,U0218,2025-04-11,browse,
E1161,U0218,2025-04-09,feature_used,
E1162,U0219,2025-01-18,purchase,36.51
E1163,U0219,2025-01-06,purchase,35.01
E1164,U0219,2025-02-14,purchase,45.52
E1165,U0219,2025-04-07,purchase,85.45
E1166,U0219,2025-01-23,purchase,50.11
E1167,U0220,2025-01-02,browse,
E1168,U0220,2025-02-24,login,
E1169,U0220,2025-04-07,browse,
E1170,U0220,2025-03-21,purchase,77.18
E1171,U0220,2025-03-28,purchase,77.83
E1172,U0220,2025-02-07,login,
E1173,U0220,2025-04-29,login,
E1174,U0221,2025-02-27,purchase,99.34
E1175,U0221,2025-02-01,login,
E1176,U0221,2025-01-31,browse,
E1177,U0221,2025-03-23,browse,
E1178,U0221,2025-02-12,purchase,76.2
E1179,U0222,2025-01-21,purchase,80.64
E1180,U0222,2025-03-01,purchase,78.92
E1181,U0222,2025-03-22,login,
E1182,U0222,2025-04-07,purchase,92.32
E1183,U0222,2025-03-15,login,
E1184,U0222,2025-04-25,browse,
E1185,U0223,2025-01-02,login,
E1186,U0223,2025-02-05,purchase,27.92
E1187,U0223,2025-04-24,browse,
E1188,U0223,2025-03-12,purchase,71.22
E1189,U0224,2025-04-11,login,
E1190,U0224,2025-02-17,browse,
E1191,U0224,2025-02-12,login,
E1192,U0224,2025-03-22,feature_used,
E1193,U0225,2025-01-17,login,
E1194,U0225,2025-03-29,browse,
E1195,U0225,2025-04-11,login,
E1196,U0225,2025-04-07,feature_used,
E1197,U0226,2025-03-09,login,
E1198,U0226,2025-03-22,browse,
E1199,U0226,2025-01-17,browse,
E1200,U0226,2025-03-25,feature_used,
E1201,U0227,2025-01-21,login,
E1202,U0227,2025-01-18,browse,
E1203,U0227,2025-02-24,browse,
E1204,U0227,2025-01-29,login,
E1205,U0227,2025-01-24,login,
E1206,U0227,2025-03-15,browse,
E1207,U0227,2025-04-19,login,
E1208,U0227,2025-03-31,feature_used,
E1209,U0228,2025-04-05,purchase,11.27
E1210,U0228,2025-01-04,login,
E1211,U0228,2025-03-23,purchase,62.41
E1212,U0228,2025-01-20,login,
E1213,U0228,2025-04-30,purchase,90.55
E1214,U0228,2025-04-30,browse,
E1215,U0228,2025-02-16,login,
E1216,U0229,2025-02-18,login,
E1217,U0229,2025-03-23,browse,
E1218,U0229,2025-04-06,purchase,70.43
E1219,U0229,2025-02-22,login,
E1220,U0229,2025-01-03,login,
E1221,U0229,2025-03-07,purchase,88.39
E1222,U0230,2025-04-09,login,
E1223,U0230,2025-03-13,browse,
E1224,U0230,2025-02-21,purchase,44.01
E1225,U0230,2025-04-10,login,
E1226,U0231,2025-02-18,browse,
E1227,U0231,2025-01-25,browse,
E1228,U0231,2025-01-10,login,
E1229,U0232,2025-03-21,browse,
E1230,U0232,2025-03-12,browse,
E1231,U0232,2025-04-15,purchase,60.74
E1232,U0232,2025-03-19,login,
E1233,U0232,2025-02-12,login,
E1234,U0232,2025-01-26,purchase,17.2
E1235,U0233,2025-03-16,browse,
E1236,U0233,2025-01-02,login,
E1237,U0233,2025-01-14,browse,
E1238,U0233,2025-04-18,login,
E1239,U0234,2025-04-18,browse,
E1240,U0234,2025-01-26,browse,
E1241,U0234,2025-01-21,login,
E1242,U0234,2025-01-28,purchase,32.87
E1243,U0235,2025-01-02,purchase,89.09
E1244,U0235,2025-03-25,browse,
E1245,U0235,2025-01-20,browse,
E1246,U0235,2025-02-28,purchase,44.29
E1247,U0235,2025-02-15,login,
E1248,U0235,2025-01-03,browse,
E1249,U0235,2025-03-18,feature_used,
E1250,U0236,2025-01-12,login,
E1251,U0236,2025-02-21,purchase,27.05
E1252,U0236,2025-04-28,purchase,44.1
E1253,U0236,2025-04-04,purchase,102.91
E1254,U0236,2025-03-21,feature_used,
E1255,U0237,2025-03-10,browse,
E1256,U0237,2025-01-11,login,
E1257,U0237,2025-01-15,purchase,95.74
E1258,U0237,2025-03-05,login,
E1259,U0237,2025-01-03,purchase,21.16
E1260,U0237,2025-04-09,feature_used,
E1261,U0238,2025-03-13,login,
E1262,U0238,2025-01-21,purchase,40.22
E1263,U0238,2025-01-11,purchase,87.71
E1264,U0238,2025-02-07,browse,
E1265,U0238,2025-03-13,purchase,34.77
E1266,U0238,2025-04-16,login,
E1267,U0238,2025-03-29,browse,
E1268,U0239,2025-03-08,purchase,60.46
E1269,U0239,2025-03-03,purchase,74.07
E1270,U0239,2025-04-05,login,
E1271,U0240,2025-03-27,login,
E1272,U0240,2025-01-04,browse,
E1273,U0240,2025-03-23,browse,
E1274,U0240,2025-03-10,browse,
E1275,U0240,2025-01-19,login,
E1276,U0240,2025-01-02,purchase,61.03
E1277,U0240,2025-01-12,login,
E1278,U0241,2025-01-02,login,
E1279,U0241,2025-01-08,browse,
E1280,U0241,2025-01-11,login,
E1281,U0242,2025-04-03,browse,
E1282,U0242,2025-04-16,login,
E1283,U0242,2025-03-17,browse,
E1284,U0242,2025-01-14,login,
E1285,U0242,2025-04-22,browse,
E1286,U0242,2025-02-23,browse,
E1287,U0243,2025-01-01,browse,
E1288,U0243,2025-01-26,browse,
E1289,U0243,2025-02-07,login,
E1290,U0244,2025-03-15,browse,
E1291,U0244,2025-04-29,browse,
E1292,U0244,2025-03-03,purchase,14.82
E1293,U0244,2025-01-06,login,
E1294,U0244,2025-01-17,browse,
E1295,U0244,2025-02-20,login,
E1296,U0244,2025-03-21,feature_used,
E1297,U0245,2025-02-28,login,
E1298,U0245,2025-01-18,browse,
E1299,U0245,2025-02-25,purchase,34.37
E1300,U0246,2025-02-01,purchase,96.07
E1301,U0246,2025-04-16,login,
E1302,U0246,2025-01-26,browse,
